FID,ogc_fid,fcode,nam,na2,ctu,tdi,tsi,registro,num_atr,provincia,canton,parroquia,nombre,categoria,tipo,subtipo,jerarquia,pdf,desc_,desc2,desc3,lat,lon,img,geometry,DPA_PARROQ,DPA_CANTON,DPA_PROVIN
atractivos_tur.115,115,AX004,fichas/0115.pdf,RÍO UPANO-TRAMO MACAS,998,998,2,1,115,MORONA SANTIAGO,MORONA,MACAS,RÍO UPANO-TRAMO MACAS,ATRACTIVOS NATURALES,RÍOS,RÍO,II,fichas/0115.pdf,"Tiene una longitud de 97 Km, su ancho varía entre 500 metros a 1km, desemboca en el rio Namangoza.   Se realiza actividades de riesgo controlado como  rafting, Kayak, tubbing es",considerado por nacional geographic como el cuarto rio mejor del mundo para el rafting  en aguas blanca.  Visitan el lugar para refrescarse en días soleados y realizar actividades recreativas;  varios,"eventos suelen  realizar en días feriados por actores locales como Shows artísticos, competencias deportivas.",-2.299,-78.10597,img_fichas/0115.jpg,POINT (821912.999516134 9745563.715293381),140150,1401  ,14
atractivos_tur.138,138,AX004,fichas/0138.pdf,LAGUNA MEDIANA (HUARMICOCHA),998,998,2,1,138,PICHINCHA,PEDRO MONCAYO,TABACUNDO,LAGUNA MEDIANA (HUARMICOCHA),ATRACTIVOS NATURALES,AMBIENTES LACUSTRES,LAGUNA,III,fichas/0138.pdf,"La Laguna Mediana (Huarmicocha) se ubica en el cantón Pedro Moncayo, provincia Pichincha. Se la conoce también como lago mujer. La laguna se encuentra al sur del lago Caricocha a unos 3km","aproximadamente. Tiene una forma circular rodeada de áreas cubiertas de paja está a 3600 m de altura. Como facilidades turísticas la laguna tiene miradores senderos, áreas de acampar, baterías",sanitarias y parqueadero.,0.130451,-78.255,img_fichas/0138.jpg,POINT (805566.6911870949 10014435.430586016),170450,1704  ,17
atractivos_tur.139,139,AX004,fichas/0139.pdf,BOSQUE CEDRILLOS,998,998,2,1,139,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,BOSQUE CEDRILLOS,ATRACTIVOS NATURALES,BOSQUES,EN PÁRAMO,II,fichas/0139.pdf,"El Bosque los Cedrillos se ubica en el cantón Rumiñahui, provincia de Pichincha. Cuenta con un extenso paisaje de flora y fauna especialmente rodeado de cedrillos debido a eso su nombre, tiene",una distancia de aproximadamente 200 m donde el turista tendrá la oportunidad de realizar la observación de un paisaje de entorno natural.,,-0.466833,-78.424808,img_fichas/0139.jpg,POINT (786642.1087120117 9948348.404072985),170552,1705  ,17
atractivos_tur.103,103,AX004,fichas/0103.pdf,DIQUE RÍO TUNANTS,998,998,2,1,103,MORONA SANTIAGO,PABLO SEXTO,PABLO SEXTO,DIQUE RÍO TUNANTS,MANIFESTACIONES CULTURALES,ARQUITECTURA,"ARQUITECTURA	INFRAESTRUCTURA RECREATIVA
",II,fichas/0103.pdf,"El Dique del Río Tunants se ubica en el cantón Pablo Sexto, provincia de Morona Santiago. El dique se haya a 57 km de la ciudad de Macas. Esta blaneario posee un tobogán, zona de baño y piscina",natural donde los turistas pueden pasar un tiempo de calidad con amigos y familia.,,-1.926,-78.03133,img_fichas/0103.jpg,POINT (830301.7549774237 9786830.541265054),141150,1411  ,14
atractivos_tur.67,67,AX004,fichas/0067.pdf,MERCADO EL TURISMO,998,998,2,1,67,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,MERCADO EL TURISMO,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,FERIAS Y MERCADOS,II,fichas/0067.pdf,"Ubicado en el cantón Rumiñahui, provincia de Pichincha, las ferias se realizan los días jueves y domingos, en la cual se lleva a cabo la comercialización de gran variedad de productos agrícolas, ganad",eros y artesanales. Las ferias son muy concurridas. Gran parte de familias de la localidad y sus alrededores se provee de insumos semanalmente. Estas muestras de productos son pintorescas y se realiza,n incluso al aire libre.,-0.327,-78.448963,img_fichas/0067.jpg,POINT (783956.4162708261 9963820.57512852),170550,1705  ,17
atractivos_tur.140,140,AX004,fichas/0140.pdf,CASCADA CÓNDOR MACHAY,998,998,2,1,140,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,CASCADA CÓNDOR MACHAY,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0140.pdf,"La cascada se ubica en el cantón Rumiñahui, provincia de Pichincha. El tiempo estimado del recorrido es de 3 horas, el sendero que lleva a la cascada está dotado de puentes ideados para no",irrumpir el entorno natural. La señalética direccional e informativa ubicada en sitios estratégicos permite situarnos en el lugar. El recorrido a este santuario natural inicia en el sitio La Caldera.,Podemos disfrutar de una serie de cascadas de diversas formas y altitud. Cuenta con una distancia de 3519 m,-0.454848,-78.422563,img_fichas/0140.jpg,POINT (786892.6473068455 9949674.36622617),170552,1705  ,17
atractivos_tur.141,141,AX004,fichas/0141.pdf,CASCADA KIMSA,998,998,2,1,141,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,CASCADA KIMSA,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0141.pdf,"También localizada en la Reserva Ecológica Molinuco. De singular belleza por cuanto en la parte superior se forma una división triple de sus aguas, de allí su nombre, que en quichua significa",“tres”. La caminata a través del sendero hasta llegar a la cascada dura aproximadamente 40 minutos. La altura aproximada de la cascada es de 60 metros. Dependiendo de la hora y la,"posición del sol podrá divisar un hermoso arco iris de colores intensos, que se forma en la parte baja de esta cascada.",-0.399663,-78.407887,img_fichas/0141.jpg,POINT (788529.4030269335 9955779.673341764),170550,1705  ,17
atractivos_tur.142,142,AX004,fichas/0142.pdf,CASCADA LAS GEMELAS,998,998,2,1,142,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,CASCADA LAS GEMELAS,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0142.pdf,"Las Cascadas Las Gemelas se encuentran ubicadas dentro del sendero Cóndor Machay, cantón Rumiñahui, provincia Pichincha. Tiene un recorrido de aproximadamente de una 1 hora, con un","extenso paisaje  de flora y fauna, con una caída de 30 metros de altura, con una singular belleza en sus alrededores, ideal para los amantes de la naturaleza ya que viene siendo una zona destinada",para el descanso.,-0.471,-78.45271,img_fichas/0142.jpg,POINT (783534.1240279595 9947888.49918411),170552,1705  ,17
atractivos_tur.143,143,AX004,fichas/0143.pdf,CASCADA NIDO DE CURIQUINGUE,998,998,2,1,143,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,CASCADA NIDO DE CURIQUINGUE,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0143.pdf,"La cascada Nido del Curiquingue se encuentra ubicado a una hora aproximadamente del inicio del sendero Cóndor Machay en el cantón Rumiñahui, provincia Pichincha, tiene una caída de 30","metros dentro de un encañonado de imponentes y peligrosas rocas por las cuales bajan las aguas cristalinas que descienden del majestuoso Río Pita, rodeado de una extensa flora y fauna.",,-0.475,-78.42662,img_fichas/0143.jpg,POINT (786439.9463057842 9947444.861225076),170552,1705  ,17
atractivos_tur.144,144,AX004,fichas/0144.pdf,CASCADA SUEÑO DE NOVIA,998,998,2,1,144,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,CASCADA SUEÑO DE NOVIA,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0144.pdf,"La Cascada Sueño de Novia está ubicada en la parroquia urbana de Rumipamba, cantón Rumiñahui, provincia Pichincha. Posee varios atractivos. El acceso es mediante el Sendero Vilatuña",en un tiempo aproximado de 20 minutos. Aquí se puede observar a la cascada principalmente desde el puente colgante construido por el Municipio de Rumiñahui. La cascada tiene,aproximadamente 5 m de altura.,-0.484426,-78.430433,img_fichas/0144.jpg,POINT (786014.846998413 9946402.10686005),170552,1705  ,17
atractivos_tur.145,145,AX004,fichas/0145.pdf,CENTRO COMERCIAL RIVER MALL,998,998,2,1,145,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,CENTRO COMERCIAL RIVER MALL,MANIFESTACIONES CULTURALES,ARQUITECTURA,OTRAS INFRAESTRUCTURAS SOCIALES,III,fichas/0145.pdf,"El Centro Comercial River Mall, está ubicado en el Corazón de Sangolquí, es accesible para personas con discapacidad, cuenta con vías de acceso de primer orden que permiten mayor","afluencia de visitantes por facilitar la conectividad. Dentro del centro comercial existe una amplia selección de locales comerciales, servicios y oferta gastronómica. El mayor atractivo sin duda es el",cine de la empresa Mis Cines. El horario de atención es de 10h00 a 20h00 y los domingos hasta las 19h00.,-0.325,-78.449063,img_fichas/0145.jpg,POINT (783945.3339354893 9964041.858867764),170550,1705  ,17
atractivos_tur.146,146,AX004,fichas/0146.pdf,CUEVAS DEL ARCOIRIS,998,998,2,1,146,PICHINCHA,RUMIÑAHUI,RUMIPAMBA,CUEVAS DEL ARCOIRIS,ATRACTIVOS NATURALES,FENÓMENOS ESPELEOLÓGICOS,CUEVA O CAVERNA,II,fichas/0146.pdf,"Las Cuevas del Arcoíris se ubican en el cantón Rumiñahui, provincia Pichincha. Son consideradas como atractivo ya que sus pequeños riachuelos los cuales bajan del Río Pita son apta para la pesca","en cantidades menores, donde en sus cristalinas aguas se puede realizar el avistamiento de truchas muy aparte de su flora y fauna que rodea su paisaje.",,-0.463,-78.425246,img_fichas/0146.jpg,POINT (786593.4770456646 9948772.514864795),170552,1705  ,17
atractivos_tur.147,147,AX004,fichas/0147.pdf,HORNADO - SANGOLQUÍ,998,998,2,1,147,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,HORNADO - SANGOLQUÍ,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,GASTRONOMÍA,III,fichas/0147.pdf,"Sangolquí cabecera cantonal de Rumiñahui, donde podemos encontrar una variedad gastronomía y como plato estrella de la zona es el afamado Hornado, este delicioso platillo contiene carne de","cerdo con trozos de cuero crocante, tortillas de papa, mote, aguacate, choclo, tostado. Los principales sitios de expendio se ubican a lo largo de la Av. General Enríquez, en el Mercado",Cerrado de El Turismo y en diferentes locales.,-0.329,-78.44841,img_fichas/0147.jpg,POINT (784017.9553424406 9963599.278443528),170550,1705  ,17
atractivos_tur.148,148,AX004,fichas/0148.pdf,IGLESIA SAN JUAN BAUTISTA DE SANGOLQUÍ,998,998,2,1,148,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,IGLESIA SAN JUAN BAUTISTA DE SANGOLQUÍ,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,III,fichas/0148.pdf,La Iglesia y el parque central Juan de Salinas son dos atractivos que forman un conjunto arquitectónico inigualable. La iglesia de Sangolquí es una construcción que data de inicios del siglo,"anterior; armoniosamente se destaca su fachada, las columnas y el tímpano propio de la arquitectura griega con las torrecillas y hornacinas de corte romano; junto a esta se encuentra la","capilla de San Francisco, edificada sobre las ruinas donde se construyó la primera iglesia parroquial.",-0.32896,-78.44789,img_fichas/0148.jpg,POINT (784075.8763286197 9963603.689243168),170550,1705  ,17
atractivos_tur.951,951,AX004,fichas/0901.pdf,CERÁMICA DE SANAMBAY,998,998,2,1,901,LOJA,ESPÍNDOLA,JIMBURA,CERÁMICA DE SANAMBAY,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,ARTESANÍAS Y ARTE,II,fichas/0901.pdf,"La Cerámica de Sanambay se encuentra ubicada en el barrio Sanambay, Jimbura, Espíndola, Loja, Ecuador. Con clima templado-cálido, a 19.5°C. Tipo rural, de acceso restringido, con horario de 8h00 a 17h00, previo contacto con la propietaria, se","puede visitar todos los meses del año. Dispone de facilidades como: sendero y baterías sanitarias. Se practica actividades de: recorridos guiados, exhibición de piezas/obras, representaciones en vivo, compra de artesanías, fotografía y convivencia.",,-4.59522,-79.4532,img_fichas/0901.jpg,POINT (671591.2457055736 9491893.601225553),110652,1106  ,11
atractivos_tur.149,149,AX004,fichas/0149.pdf,MONUMENTO AL COLIBRÍ,998,998,2,1,149,PICHINCHA,RUMIÑAHUI,SANGOLQUÍ,MONUMENTO AL COLIBRÍ,MANIFESTACIONES CULTURALES,ARQUITECTURA,MONUMENTOS,II,fichas/0149.pdf,"Monumento El Colibrí, se encuentra en el cantón Rumiñahui, provincia Pichincha. El maestro Gonzalo Endara Crown nos muestra su destreza y maestría en la creación del monumento al","Colibrí, realizando la técnica NAIF. Esta estructura representa la gran variedad de aves que habitan el Valle de los Chillos: el colibrí, pájaro frágil, multicolor, de vuelo elegante y controlado; sus",colores y tonalidades hacen remembranza a la vestimenta utilizada por las diversas comunidades indígenas de nuestro país,-0.332,-78.434688,img_fichas/0149.jpg,POINT (785546.2933015355 9963266.961174672),170550,1705  ,17
atractivos_tur.150,150,AX004,fichas/0150.pdf,PARQUE ALEGRIA,998,998,2,1,150,PICHINCHA,RUMIÑAHUI,SAN RAFAEL,PARQUE ALEGRIA,MANIFESTACIONES CULTURALES,REALIZACIONES TÉCNICAS Y CIENTÍFICAS,OBRAS DE INGENIERÍA,II,fichas/0150.pdf,"El parque la Alegria se encuentra junto al boulevard Santa Clara, muy cerca del Centro Comercial San Luis Shopping en el cantón Rumiñahui, provincia de Pichincha. Tiene 30 000 metros cuadrados","de extensión aproximadamente, lugar emblemático por poseer un bosque primario en el que abundan especies endémicas de esta zona. Además, porque forma parte de lo que fue la hacienda","San Luis, propiedad de una de las familias tradicionales del Ecuador, los Plaza Lasso.",-0.311,-78.44898,img_fichas/0150.jpg,POINT (783954.9618587173 9965590.822961817),170550,1705  ,17
atractivos_tur.952,952,AX004,fichas/0902.pdf,PETROGLIFOS DE MARCOLA,998,998,2,1,902,LOJA,ESPÍNDOLA,AMALUZA,PETROGLIFOS DE MARCOLA,MANIFESTACIONES CULTURALES,ARQUITECTURA,ÁREA ARQUEOLÓGICA,II,fichas/0902.pdf,"Los Petroglifos de Marcola, se ubican en el barrio Marcola, Amaluza, Espíndola, Loja, Ecuador. El atractivo está tallado en roca de 3 metros de altura por 3 metros de ancho. Con clima templado a frío, a 23°C, tipo rural. De acceso libre,","se puede visitar todos los meses del año. Dispone facilidades de sendero. Se practican actividades de: senderismo, recorridos autoguiados, observación de petroglifos y fotografía.",,-4.63615,-79.42843,img_fichas/0902.jpg,POINT (674329.7444328675 9487361.626780532),110650,1106  ,11
atractivos_tur.842,842,AX004,fichas/0839.pdf,EL PLAYÓN DEL CONCHERO,998,998,2,1,839,GUAYAS,GUAYAQUIL,TENGUEL,EL PLAYÓN DEL CONCHERO,ATRACTIVOS NATURALES,RÍOS,PLAYA DE RÍO,II,fichas/0839.pdf,"El playón del Conchero es una playa de río ubicada en la desembocadura del río Tenguel, que toma el nombre de boca de Tenguel. Asentado sobre el recinto Puerto El Conchero. Su entorno está rodeado de  manglar y camaroneras.",Acoge a visitantes de Tenguel y otros pueblos cercanos. Durante los días de feriado se alquilan botes para recorrer el estero que se forma frente al playón.,,-3.00031,-79.83965,img_fichas/0839.jpg,POINT (628950.9233126063 9668304.203232963),090158,0901  ,09
atractivos_tur.953,953,AX004,fichas/0903.pdf,TASINES DE MARCOLA,998,998,2,1,903,LOJA,ESPÍNDOLA,AMALUZA,TASINES DE MARCOLA,MANIFESTACIONES CULTURALES,ARQUITECTURA,ÁREA ARQUEOLÓGICA,II,fichas/0903.pdf,"Los Tasines de Marcola, se ubican en el barrio Marcola, Amaluza, Espíndola, Loja, Ecuador. Con clima templado a frío, a 23°C. Tipo rural, de acceso libre, se pueden visitar todos los meses del año.","Dispone facilidad de sendero. Se practican actividades de: senderismo, recorridos autoguiados, observación de Tasines (roca grande con hoyos) y fotografía.",,-4.63568,-79.42857,img_fichas/0903.jpg,POINT (674314.3260018965 9487413.63317654),110650,1106  ,11
atractivos_tur.954,954,AX004,fichas/0904.pdf,MOLINO DE PIEDRA DE SANTA ANA,998,998,2,1,904,LOJA,ESPÍNDOLA,JIMBURA,MOLINO DE PIEDRA DE SANTA ANA,MANIFESTACIONES CULTURALES,REALIZACIONES TÉCNICAS Y CIENTÍFICAS,CENTROS INDUSTRIALES,II,fichas/0904.pdf,"El Molino de Piedra de Santa Ana, se ubica en el barrio Santa Ana, Jimbura, Espíndola, Loja. Con clima templado-cálido, a 19.5°C. Tipo rural, de acceso restringido, con horario de visita de 08h00 a 16h00, se puede visitar de enero a diciembre.","Dispone de facilidades como: sendero, estaciones de sombra/descanso y baterías sanitarias. Se practican actividades de: recorridos guiados, representaciones en vivo, fotografía, convivencia y molido de caña de azúcar en trapiche.",,-4.63237,-79.45486,img_fichas/0904.jpg,POINT (671398.1390436455 9487786.057186205),110652,1106  ,11
atractivos_tur.955,955,AX004,fichas/0905.pdf,MOLINO DE PIEDRA EL SALADO,998,998,2,1,905,LOJA,ESPÍNDOLA,JIMBURA,MOLINO DE PIEDRA EL SALADO,MANIFESTACIONES CULTURALES,REALIZACIONES TÉCNICAS Y CIENTÍFICAS,CENTROS INDUSTRIALES,II,fichas/0905.pdf,"El Molino de Piedra El Salado se encuentra ubicado en el barrio El Salado, Jimbura, Espíndola, Loja. Con clima templado cálido, a 18°C . Tipo rural, de acceso restringido con horario de visita de 08:00 a 16:00, se puede visitar de enero a diciembre.","Dispone de facilidades como: sendero, área de acampar. Se practican actividades de: recorridos guiados, exhibición de piezas/muestras originales, fotografía, convivencia y camping.",,-4.6623,-79.46169,img_fichas/0905.jpg,POINT (670633.1233797491 9484478.137035213),110652,1106  ,11
atractivos_tur.956,956,AX004,fichas/0906.pdf,FINCA AGROECOLÓGICA JORUPE,998,998,2,1,906,LOJA,ESPÍNDOLA,JIMBURA,FINCA AGROECOLÓGICA JORUPE,MANIFESTACIONES CULTURALES,REALIZACIONES TÉCNICAS Y CIENTÍFICAS,CENTROS AGROPECUARIOS Y PESQUEROS,II,fichas/0906.pdf,"La Finca Agroecólogica Jorupe, se encuentra ubicada en el barrio Jorupe, Jimbura, Espíndola, Loja. Con clima templado-cálido, de 19,5°C. Tipo rural, de acceso restringido, con horario de 8h00 a 17h00, se puede visitar todos los meses del año.","Dispone de facilidades como: estaciones de sombra/descanso y área de acampar. Se practican actividades de: recorridos guiados, convivencia, actividades lúdicas/vivenciales, fotografía y cabalgata.",,-4.64139,-79.45542,img_fichas/0906.jpg,POINT (671333.8306382671 9486788.786000745),110652,1106  ,11
atractivos_tur.957,957,AX004,fichas/0907.pdf,IGLESIA SAN BARTOLOMÉ APÓSTOL,998,998,2,1,907,LOJA,ESPÍNDOLA,AMALUZA,IGLESIA SAN BARTOLOMÉ APÓSTOL,MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0907.pdf,"La Iglesia San Bartolomé Apóstol se ubica en la ciudad de Amaluza, Espíndola, Loja, Ecuador. Con clima templado cálido, a 19°C. Tipo urbano, de acceso restringido, con horario de 7h00 a 19h00, se puede visitar todos los meses del año. Dispone","de facilidades como: estacionamiento, gradas y acceso lateral con facilidad para personas en silla de ruedas. Se practican actividades de recorridos guiados/autoguiados, muestras audiovisuales, participación de celebración, convivencia y fotografía.",,-4.58166,-79.42655,img_fichas/0907.jpg,POINT (674551.6390348378 9493386.594338048),110650,1106  ,11
atractivos_tur.958,958,AX004,fichas/0908.pdf,BULEVAR RIVERAS DEL JORUPE,998,998,2,1,908,LOJA,ESPÍNDOLA,AMALUZA,BULEVAR RIVERAS DEL JORUPE,MANIFESTACIONES CULTURALES,ARQUITECTURA,ESPACIO PÚBLICO,II,fichas/0908.pdf,"El Bulevar Riveras del Jorupe se encuentra ubicado en la parroquia Amaluza, Espíndola, Loja, Ecuador. Con clima templado cálido, a 17°C. Tipo urbano, de acceso libre, se puede visitar todos los meses del año.","Dispone de facilidades como: estaciones de sombra/descanso, estacionamiento y puente peatonal de madera para cruzar el río. Se practican actividades de: recorridos autoguiados, convivencia y fotografía.",,-4.57966,-79.42532,img_fichas/0908.jpg,POINT (674688.6095186176 9493607.452003438),110650,1106  ,11
